,sample,Spot_col,Spot_row,col,row,in_tissue,Tissue,Brain
161x61,P0-1,161,61,2418,781,1,Brain,DPall_3
161x62,P0-1,161,62,2415,789,1,Brain,DPall_3
161x63,P0-1,161,63,2413,799,1,Brain,DPall_3
161x64,P0-1,161,64,2410,807,1,Brain,DPall_3
161x65,P0-1,161,65,2407,817,1,Brain,DPall_3
161x66,P0-1,161,66,2404,827,1,Brain,DPall_3
161x67,P0-1,161,67,2402,835,1,Brain,DPall_3
161x68,P0-1,161,68,2399,845,1,Brain,DPall_3
161x69,P0-1,161,69,2397,854,1,Brain,DPall_3
161x70,P0-1,161,70,2395,864,1,Brain,MPall
161x71,P0-1,161,71,2392,872,1,Brain,MPall
161x72,P0-1,161,72,2390,882,1,Brain,MPall
161x73,P0-1,161,73,2386,891,1,Brain,MPall
161x74,P0-1,161,74,2384,900,1,Brain,MPall
161x75,P0-1,161,75,2381,910,1,Brain,MPall
161x76,P0-1,161,76,2379,918,1,Brain,MPall
161x77,P0-1,161,77,2376,928,1,Brain,MPall
161x78,P0-1,161,78,2374,937,1,Brain,MPall
161x79,P0-1,161,79,2371,946,1,Brain,MPall
161x80,P0-1,161,80,2369,956,1,Brain,MPall
161x81,P0-1,161,81,2366,965,1,Brain,MPall
161x82,P0-1,161,82,2363,974,1,Brain,MPall
161x83,P0-1,161,83,2361,983,1,Brain,MPall
161x84,P0-1,161,84,2358,992,1,Brain,Die
161x85,P0-1,161,85,2356,1001,1,Brain,Die
161x86,P0-1,161,86,2353,1011,1,Brain,Die
161x87,P0-1,161,87,2350,1020,1,Brain,Die
161x88,P0-1,161,88,2348,1029,1,Brain,Die
161x89,P0-1,161,89,2346,1039,1,Brain,Die
161x90,P0-1,161,90,2343,1047,1,Brain,Die
161x91,P0-1,161,91,2340,1057,1,Brain,Die
161x92,P0-1,161,92,2337,1066,1,Brain,Die
161x93,P0-1,161,93,2335,1075,1,Brain,Die
161x94,P0-1,161,94,2332,1085,1,Brain,Die
161x95,P0-1,161,95,2330,1094,1,Brain,Die
161x96,P0-1,161,96,2327,1103,1,Brain,Die
161x97,P0-1,161,97,2325,1112,1,Brain,Die
161x98,P0-1,161,98,2322,1122,1,Brain,Die
161x99,P0-1,161,99,2320,1130,1,Brain,Die
162x100,P0-1,162,100,2326,1142,1,Brain,Die
162x101,P0-1,162,101,2323,1152,1,Brain,Die
162x102,P0-1,162,102,2321,1161,1,Brain,Die
162x103,P0-1,162,103,2319,1170,1,Brain,Die
162x104,P0-1,162,104,2316,1179,1,Brain,Hy
162x105,P0-1,162,105,2314,1189,1,Brain,Hy
162x106,P0-1,162,106,2310,1197,1,Brain,Hy
162x107,P0-1,162,107,2308,1207,1,Brain,Hy
162x108,P0-1,162,108,2305,1216,1,Brain,Hy
162x109,P0-1,162,109,2303,1225,1,Brain,Hy
162x110,P0-1,162,110,2300,1235,1,Brain,Hy
162x111,P0-1,162,111,2298,1243,1,Brain,Hy
162x112,P0-1,162,112,2295,1253,1,Brain,Hy
162x113,P0-1,162,113,2293,1262,1,Brain,Hy
162x114,P0-1,162,114,2290,1271,1,Brain,Hy
162x115,P0-1,162,115,2287,1281,1,Brain,Hy
162x116,P0-1,162,116,2285,1290,1,Brain,Hy
162x117,P0-1,162,117,2282,1299,1,Brain,Hy
162x118,P0-1,162,118,2280,1308,1,Brain,Hy
162x119,P0-1,162,119,2277,1318,1,Brain,Hy
162x120,P0-1,162,120,2275,1326,1,Brain,Hy
162x121,P0-1,162,121,2272,1336,1,Brain,Hy
162x122,P0-1,162,122,2270,1346,1,Brain,Hy
162x123,P0-1,162,123,2267,1354,1,Brain,Hy
162x124,P0-1,162,124,2264,1364,1,Brain,Hy
162x125,P0-1,162,125,2261,1372,1,Brain,Hy
162x126,P0-1,162,126,2259,1382,1,Brain,Hy
162x127,P0-1,162,127,2256,1391,1,Brain,Hy
162x128,P0-1,162,128,2254,1400,1,Brain,Hy
162x129,P0-1,162,129,2251,1410,1,Brain,Hy
162x130,P0-1,162,130,2249,1419,1,Brain,Hy
162x131,P0-1,162,131,2246,1428,1,Brain,Hy
162x132,P0-1,162,132,2244,1437,1,Brain,Hy
162x133,P0-1,162,133,2240,1446,1,Brain,Hy
162x134,P0-1,162,134,2238,1455,1,Brain,Hy
162x135,P0-1,162,135,2236,1465,1,Brain,Hy
162x136,P0-1,162,136,2233,1474,1,Brain,Hy
162x137,P0-1,162,137,2231,1483,1,Brain,Hy
162x138,P0-1,162,138,2228,1493,1,Brain,Hy
162x139,P0-1,162,139,2226,1502,1,Brain,Hy
162x45,P0-1,162,45,2468,636,1,Brain,DPall_1
162x46,P0-1,162,46,2466,644,1,Brain,DPall_1
162x47,P0-1,162,47,2463,654,1,Brain,DPall_1
162x48,P0-1,162,48,2461,663,1,Brain,DPall_1
162x49,P0-1,162,49,2458,672,1,Brain,DPall_1
162x50,P0-1,162,50,2456,681,1,Brain,DPall_2
162x51,P0-1,162,51,2453,691,1,Brain,DPall_2
162x52,P0-1,162,52,2450,700,1,Brain,DPall_2
162x53,P0-1,162,53,2447,709,1,Brain,DPall_2
162x54,P0-1,162,54,2445,719,1,Brain,DPall_2
162x55,P0-1,162,55,2442,727,1,Brain,DPall_2
162x56,P0-1,162,56,2440,737,1,Brain,DPall_3
162x57,P0-1,162,57,2438,746,1,Brain,DPall_3
162x58,P0-1,162,58,2435,755,1,Brain,DPall_3
162x59,P0-1,162,59,2432,765,1,Brain,DPall_3
162x60,P0-1,162,60,2430,774,1,Brain,DPall_3
162x61,P0-1,162,61,2426,783,1,Brain,DPall_3
162x62,P0-1,162,62,2424,792,1,Brain,DPall_3
162x63,P0-1,162,63,2422,801,1,Brain,DPall_3
162x64,P0-1,162,64,2419,810,1,Brain,DPall_3
162x65,P0-1,162,65,2417,820,1,Brain,DPall_3
162x66,P0-1,162,66,2414,829,1,Brain,DPall_3
162x67,P0-1,162,67,2412,838,1,Brain,DPall_3
162x68,P0-1,162,68,2409,848,1,Brain,DPall_3
162x69,P0-1,162,69,2407,856,1,Brain,DPall_3
162x70,P0-1,162,70,2403,866,1,Brain,MPall
162x71,P0-1,162,71,2401,875,1,Brain,MPall
162x72,P0-1,162,72,2398,884,1,Brain,MPall
162x73,P0-1,162,73,2396,894,1,Brain,MPall
162x74,P0-1,162,74,2393,903,1,Brain,MPall
162x75,P0-1,162,75,2391,912,1,Brain,MPall
162x76,P0-1,162,76,2388,921,1,Brain,MPall
162x77,P0-1,162,77,2386,931,1,Brain,MPall
162x78,P0-1,162,78,2384,939,1,Brain,MPall
162x79,P0-1,162,79,2380,949,1,Brain,MPall
162x80,P0-1,162,80,2377,958,1,Brain,MPall
162x81,P0-1,162,81,2375,967,1,Brain,MPall
162x82,P0-1,162,82,2373,977,1,Brain,MPall
162x83,P0-1,162,83,2370,985,1,Brain,MPall
162x84,P0-1,162,84,2368,995,1,Brain,Die
162x85,P0-1,162,85,2365,1004,1,Brain,Die
162x86,P0-1,162,86,2363,1013,1,Brain,Die
162x87,P0-1,162,87,2360,1023,1,Brain,Die
162x88,P0-1,162,88,2357,1031,1,Brain,Die
162x89,P0-1,162,89,2354,1041,1,Brain,Die
162x90,P0-1,162,90,2352,1050,1,Brain,Die
162x91,P0-1,162,91,2349,1059,1,Brain,Die
162x92,P0-1,162,92,2347,1068,1,Brain,Die
162x93,P0-1,162,93,2344,1078,1,Brain,Die
162x94,P0-1,162,94,2342,1087,1,Brain,Die
162x95,P0-1,162,95,2339,1096,1,Brain,Die
162x96,P0-1,162,96,2337,1106,1,Brain,Die
162x97,P0-1,162,97,2334,1114,1,Brain,Die
162x98,P0-1,162,98,2331,1124,1,Brain,Die
162x99,P0-1,162,99,2329,1133,1,Brain,Die
163x100,P0-1,163,100,2336,1145,1,Brain,Die
163x101,P0-1,163,101,2333,1155,1,Brain,Die
163x102,P0-1,163,102,2330,1163,1,Brain,Die
163x103,P0-1,163,103,2327,1173,1,Brain,Hy
163x104,P0-1,163,104,2325,1181,1,Brain,Hy
163x105,P0-1,163,105,2322,1191,1,Brain,Hy
163x106,P0-1,163,106,2320,1201,1,Brain,Hy
163x107,P0-1,163,107,2317,1209,1,Brain,Hy
163x108,P0-1,163,108,2315,1219,1,Brain,Hy
163x109,P0-1,163,109,2313,1228,1,Brain,Hy
163x110,P0-1,163,110,2310,1237,1,Brain,Hy
163x111,P0-1,163,111,2307,1246,1,Brain,Hy
163x112,P0-1,163,112,2304,1255,1,Brain,Hy
163x113,P0-1,163,113,2301,1265,1,Brain,Hy
163x114,P0-1,163,114,2299,1274,1,Brain,Hy
163x115,P0-1,163,115,2297,1283,1,Brain,Hy
163x116,P0-1,163,116,2294,1292,1,Brain,Hy
163x117,P0-1,163,117,2292,1302,1,Brain,Hy
163x118,P0-1,163,118,2289,1310,1,Brain,Hy
163x119,P0-1,163,119,2287,1320,1,Brain,Hy
163x120,P0-1,163,120,2283,1330,1,Brain,Hy
163x121,P0-1,163,121,2281,1338,1,Brain,Hy
163x122,P0-1,163,122,2278,1348,1,Brain,Hy
163x123,P0-1,163,123,2276,1357,1,Brain,Hy
163x124,P0-1,163,124,2273,1366,1,Brain,Hy
163x125,P0-1,163,125,2271,1375,1,Brain,Hy
163x126,P0-1,163,126,2268,1385,1,Brain,Hy
163x127,P0-1,163,127,2266,1394,1,Brain,Hy
163x128,P0-1,163,128,2263,1403,1,Brain,Hy
163x129,P0-1,163,129,2261,1413,1,Brain,Hy
163x130,P0-1,163,130,2258,1421,1,Brain,Hy
163x131,P0-1,163,131,2255,1431,1,Brain,Hy
163x132,P0-1,163,132,2253,1439,1,Brain,Hy
163x133,P0-1,163,133,2250,1449,1,Brain,Hy
163x134,P0-1,163,134,2247,1459,1,Brain,Hy
163x135,P0-1,163,135,2245,1467,1,Brain,Hy
163x136,P0-1,163,136,2243,1477,1,Brain,Hy
163x137,P0-1,163,137,2240,1486,1,Brain,Hy
163x138,P0-1,163,138,2238,1495,1,Brain,Hy
163x45,P0-1,163,45,2478,638,1,Brain,DPall_1
163x46,P0-1,163,46,2475,647,1,Brain,DPall_1
163x47,P0-1,163,47,2473,657,1,Brain,DPall_1
163x48,P0-1,163,48,2469,665,1,Brain,DPall_1
163x49,P0-1,163,49,2467,675,1,Brain,DPall_1
163x50,P0-1,163,50,2464,684,1,Brain,DPall_1
163x51,P0-1,163,51,2462,693,1,Brain,DPall_2
163x52,P0-1,163,52,2459,703,1,Brain,DPall_2
163x53,P0-1,163,53,2457,711,1,Brain,DPall_2
163x54,P0-1,163,54,2454,721,1,Brain,DPall_2
163x55,P0-1,163,55,2452,730,1,Brain,DPall_2
163x56,P0-1,163,56,2450,740,1,Brain,DPall_3
163x57,P0-1,163,57,2446,749,1,Brain,DPall_3
163x58,P0-1,163,58,2444,758,1,Brain,DPall_3
163x59,P0-1,163,59,2441,767,1,Brain,DPall_3
163x60,P0-1,163,60,2439,776,1,Brain,DPall_3
163x61,P0-1,163,61,2436,786,1,Brain,DPall_3
163x62,P0-1,163,62,2434,794,1,Brain,DPall_3
163x63,P0-1,163,63,2431,804,1,Brain,DPall_3
163x64,P0-1,163,64,2429,814,1,Brain,DPall_3
163x65,P0-1,163,65,2426,822,1,Brain,DPall_3
163x68,P0-1,163,68,2418,850,1,Brain,DPall_3
163x69,P0-1,163,69,2415,859,1,Brain,DPall_3
163x70,P0-1,163,70,2413,868,1,Brain,DPall_3
163x71,P0-1,163,71,2410,878,1,Brain,DPall_3
163x72,P0-1,163,72,2408,887,1,Brain,DPall_3
163x73,P0-1,163,73,2405,896,1,Brain,MPall
163x74,P0-1,163,74,2403,905,1,Brain,MPall
163x75,P0-1,163,75,2400,915,1,Brain,MPall
163x76,P0-1,163,76,2397,923,1,Brain,MPall
163x77,P0-1,163,77,2395,933,1,Brain,MPall
163x78,P0-1,163,78,2392,943,1,Brain,MPall
163x79,P0-1,163,79,2390,951,1,Brain,MPall
163x80,P0-1,163,80,2387,961,1,Brain,MPall
163x81,P0-1,163,81,2385,970,1,Brain,MPall
163x82,P0-1,163,82,2382,979,1,Brain,MPall
163x83,P0-1,163,83,2380,988,1,Brain,MPall
163x84,P0-1,163,84,2376,997,1,Brain,MPall
163x85,P0-1,163,85,2374,1007,1,Brain,Die
163x86,P0-1,163,86,2371,1016,1,Brain,Die
163x87,P0-1,163,87,2369,1025,1,Brain,Die
163x88,P0-1,163,88,2366,1034,1,Brain,Die
163x89,P0-1,163,89,2364,1044,1,Brain,Die
163x90,P0-1,163,90,2362,1052,1,Brain,Die
163x91,P0-1,163,91,2359,1062,1,Brain,Die
163x92,P0-1,163,92,2356,1072,1,Brain,Die
163x93,P0-1,163,93,2353,1080,1,Brain,Die
163x94,P0-1,163,94,2350,1090,1,Brain,Die
163x95,P0-1,163,95,2348,1099,1,Brain,Die
163x96,P0-1,163,96,2346,1108,1,Brain,Die
163x97,P0-1,163,97,2343,1117,1,Brain,Die
163x98,P0-1,163,98,2341,1127,1,Brain,Die
163x99,P0-1,163,99,2338,1136,1,Brain,Die
164x100,P0-1,164,100,2344,1147,1,Brain,Die
164x101,P0-1,164,101,2342,1157,1,Brain,Die
164x102,P0-1,164,102,2340,1166,1,Brain,Hy
164x103,P0-1,164,103,2337,1175,1,Brain,Hy
164x104,P0-1,164,104,2335,1184,1,Brain,Hy
164x105,P0-1,164,105,2332,1194,1,Brain,Hy
164x106,P0-1,164,106,2329,1203,1,Brain,Hy
164x107,P0-1,164,107,2327,1212,1,Brain,Hy
164x108,P0-1,164,108,2324,1221,1,Brain,Hy
164x109,P0-1,164,109,2321,1230,1,Brain,Hy
164x110,P0-1,164,110,2319,1240,1,Brain,Hy
164x111,P0-1,164,111,2316,1248,1,Brain,Hy
164x112,P0-1,164,112,2314,1258,1,Brain,Hy
164x113,P0-1,164,113,2311,1268,1,Brain,Hy
164x114,P0-1,164,114,2309,1276,1,Brain,Hy
164x115,P0-1,164,115,2306,1286,1,Brain,Hy
164x116,P0-1,164,116,2304,1295,1,Brain,Hy
164x117,P0-1,164,117,2300,1304,1,Brain,Hy
164x118,P0-1,164,118,2298,1313,1,Brain,Hy
164x119,P0-1,164,119,2295,1322,1,Brain,Hy
164x120,P0-1,164,120,2293,1332,1,Brain,Hy
164x121,P0-1,164,121,2290,1341,1,Brain,Hy
164x122,P0-1,164,122,2288,1350,1,Brain,Hy
164x123,P0-1,164,123,2286,1359,1,Brain,Hy
164x124,P0-1,164,124,2283,1369,1,Brain,Hy
164x125,P0-1,164,125,2281,1378,1,Brain,Hy
164x126,P0-1,164,126,2277,1387,1,Brain,Hy
164x127,P0-1,164,127,2274,1397,1,Brain,Hy
164x128,P0-1,164,128,2272,1405,1,Brain,Hy
164x129,P0-1,164,129,2270,1415,1,Brain,Hy
164x130,P0-1,164,130,2267,1424,1,Brain,Hy
164x131,P0-1,164,131,2265,1433,1,Brain,Hy
164x132,P0-1,164,132,2262,1442,1,Brain,Hy
164x133,P0-1,164,133,2260,1452,1,Brain,Hy
164x134,P0-1,164,134,2257,1461,1,Brain,Hy
164x135,P0-1,164,135,2254,1470,1,Brain,Hy
164x136,P0-1,164,136,2251,1479,1,Brain,Hy
164x137,P0-1,164,137,2249,1488,1,Brain,Hy
164x138,P0-1,164,138,2246,1498,1,Brain,Hy
164x139,P0-1,164,139,2244,1506,1,Brain,Hy
164x45,P0-1,164,45,2486,641,1,Brain,DPall_1
164x46,P0-1,164,46,2484,649,1,Brain,DPall_1
164x47,P0-1,164,47,2481,659,1,Brain,DPall_1
164x48,P0-1,164,48,2479,668,1,Brain,DPall_1
164x49,P0-1,164,49,2477,677,1,Brain,DPall_1
164x50,P0-1,164,50,2474,687,1,Brain,DPall_1
164x51,P0-1,164,51,2472,696,1,Brain,DPall_2
164x52,P0-1,164,52,2469,705,1,Brain,DPall_2
164x53,P0-1,164,53,2466,714,1,Brain,DPall_2
164x54,P0-1,164,54,2463,723,1,Brain,DPall_2
164x55,P0-1,164,55,2461,732,1,Brain,DPall_2
164x56,P0-1,164,56,2458,742,1,Brain,DPall_3
164x57,P0-1,164,57,2456,751,1,Brain,DPall_3
164x58,P0-1,164,58,2453,760,1,Brain,DPall_3
164x59,P0-1,164,59,2451,770,1,Brain,DPall_3
164x60,P0-1,164,60,2448,779,1,Brain,DPall_3
164x61,P0-1,164,61,2446,788,1,Brain,DPall_3
164x62,P0-1,164,62,2442,797,1,Brain,DPall_3
164x63,P0-1,164,63,2440,806,1,Brain,DPall_3
164x64,P0-1,164,64,2437,816,1,Brain,DPall_3
164x65,P0-1,164,65,2435,825,1,Brain,DPall_3
164x68,P0-1,164,68,2427,853,1,Brain,DPall_3
164x69,P0-1,164,69,2425,861,1,Brain,DPall_3
164x70,P0-1,164,70,2423,871,1,Brain,DPall_3
164x71,P0-1,164,71,2419,880,1,Brain,DPall_3
164x72,P0-1,164,72,2417,889,1,Brain,DPall_3
164x73,P0-1,164,73,2414,899,1,Brain,DPall_3
164x74,P0-1,164,74,2412,907,1,Brain,DPall_3
164x75,P0-1,164,75,2409,917,1,Brain,MPall
164x76,P0-1,164,76,2407,926,1,Brain,MPall
164x77,P0-1,164,77,2404,935,1,Brain,MPall
164x78,P0-1,164,78,2402,945,1,Brain,MPall
164x79,P0-1,164,79,2399,954,1,Brain,MPall
164x80,P0-1,164,80,2397,963,1,Brain,MPall
164x81,P0-1,164,81,2393,972,1,Brain,MPall
164x82,P0-1,164,82,2391,982,1,Brain,MPall
164x83,P0-1,164,83,2389,990,1,Brain,MPall
164x84,P0-1,164,84,2386,1000,1,Brain,MPall
164x85,P0-1,164,85,2383,1010,1,Brain,MPall
164x86,P0-1,164,86,2381,1018,1,Brain,Die
164x87,P0-1,164,87,2378,1028,1,Brain,Die
164x88,P0-1,164,88,2376,1037,1,Brain,Die
164x89,P0-1,164,89,2374,1046,1,Brain,Die
164x90,P0-1,164,90,2370,1055,1,Brain,Die
164x91,P0-1,164,91,2368,1064,1,Brain,Die
164x92,P0-1,164,92,2365,1074,1,Brain,Die
164x93,P0-1,164,93,2363,1083,1,Brain,Die
164x94,P0-1,164,94,2360,1092,1,Brain,Die
164x95,P0-1,164,95,2358,1101,1,Brain,Die
164x96,P0-1,164,96,2355,1111,1,Brain,Die
164x97,P0-1,164,97,2353,1119,1,Brain,Die
164x98,P0-1,164,98,2350,1129,1,Brain,Die
164x99,P0-1,164,99,2347,1139,1,Brain,Die
165x100,P0-1,165,100,2354,1150,1,Brain,Hy
165x101,P0-1,165,101,2351,1159,1,Brain,Hy
