,UMI,GENE,sample,methods,tissue
17375,6814,3009,WT2_10,"10x Visium
(Brain,55um)",Brain
17376,15837,5157,WT2_10,"10x Visium
(Brain,55um)",Brain
17377,13750,4801,WT2_10,"10x Visium
(Brain,55um)",Brain
17378,19171,6011,WT2_10,"10x Visium
(Brain,55um)",Brain
17379,14540,4933,WT2_10,"10x Visium
(Brain,55um)",Brain
17380,15152,4993,WT2_10,"10x Visium
(Brain,55um)",Brain
17381,8298,3328,WT2_10,"10x Visium
(Brain,55um)",Brain
17382,16899,5056,WT2_10,"10x Visium
(Brain,55um)",Brain
17383,12624,4626,WT2_10,"10x Visium
(Brain,55um)",Brain
17384,11941,4242,WT2_10,"10x Visium
(Brain,55um)",Brain
17385,18403,5546,WT2_10,"10x Visium
(Brain,55um)",Brain
17386,14107,4897,WT2_10,"10x Visium
(Brain,55um)",Brain
17387,5464,2452,WT2_10,"10x Visium
(Brain,55um)",Brain
17388,7837,3093,WT2_10,"10x Visium
(Brain,55um)",Brain
17389,13341,4742,WT2_10,"10x Visium
(Brain,55um)",Brain
17390,12446,4480,WT2_10,"10x Visium
(Brain,55um)",Brain
17391,11433,4042,WT2_10,"10x Visium
(Brain,55um)",Brain
17392,13850,4776,WT2_10,"10x Visium
(Brain,55um)",Brain
17393,21285,6601,WT2_10,"10x Visium
(Brain,55um)",Brain
17394,11300,4254,WT2_10,"10x Visium
(Brain,55um)",Brain
17395,24037,6582,WT2_10,"10x Visium
(Brain,55um)",Brain
17396,14070,4865,WT2_10,"10x Visium
(Brain,55um)",Brain
17397,13216,4570,WT2_10,"10x Visium
(Brain,55um)",Brain
17398,9963,3875,WT2_10,"10x Visium
(Brain,55um)",Brain
17399,10185,3560,WT2_10,"10x Visium
(Brain,55um)",Brain
17400,25044,5869,WT2_10,"10x Visium
(Brain,55um)",Brain
17401,9949,3790,WT2_10,"10x Visium
(Brain,55um)",Brain
17402,17076,5453,WT2_10,"10x Visium
(Brain,55um)",Brain
17403,5320,2527,WT2_10,"10x Visium
(Brain,55um)",Brain
17404,13787,4513,WT2_10,"10x Visium
(Brain,55um)",Brain
17405,10310,3918,WT2_10,"10x Visium
(Brain,55um)",Brain
17406,7959,3145,WT2_10,"10x Visium
(Brain,55um)",Brain
17407,6825,2808,WT2_10,"10x Visium
(Brain,55um)",Brain
17408,17417,5414,WT2_10,"10x Visium
(Brain,55um)",Brain
17409,15281,4652,WT2_10,"10x Visium
(Brain,55um)",Brain
17410,13269,4637,WT2_10,"10x Visium
(Brain,55um)",Brain
17411,17092,4939,WT2_10,"10x Visium
(Brain,55um)",Brain
17412,10404,4031,WT2_10,"10x Visium
(Brain,55um)",Brain
17413,9201,3180,WT2_10,"10x Visium
(Brain,55um)",Brain
17414,12800,4603,WT2_10,"10x Visium
(Brain,55um)",Brain
17415,15606,5085,WT2_10,"10x Visium
(Brain,55um)",Brain
17416,17570,5444,WT2_10,"10x Visium
(Brain,55um)",Brain
17417,11756,4385,WT2_10,"10x Visium
(Brain,55um)",Brain
17418,14760,4967,WT2_10,"10x Visium
(Brain,55um)",Brain
17419,9580,3840,WT2_10,"10x Visium
(Brain,55um)",Brain
17420,12792,4550,WT2_10,"10x Visium
(Brain,55um)",Brain
17421,14859,5047,WT2_10,"10x Visium
(Brain,55um)",Brain
17422,9358,3417,WT2_10,"10x Visium
(Brain,55um)",Brain
17423,12568,4498,WT2_10,"10x Visium
(Brain,55um)",Brain
17424,14626,4926,WT2_10,"10x Visium
(Brain,55um)",Brain
17425,14465,5048,WT2_10,"10x Visium
(Brain,55um)",Brain
17426,8309,3398,WT2_10,"10x Visium
(Brain,55um)",Brain
17427,8644,3327,WT2_10,"10x Visium
(Brain,55um)",Brain
17428,6714,3033,WT2_10,"10x Visium
(Brain,55um)",Brain
17429,5897,2624,WT2_10,"10x Visium
(Brain,55um)",Brain
17430,9597,3603,WT2_10,"10x Visium
(Brain,55um)",Brain
17431,11337,4184,WT2_10,"10x Visium
(Brain,55um)",Brain
17432,11281,4212,WT2_10,"10x Visium
(Brain,55um)",Brain
17433,12679,4347,WT2_10,"10x Visium
(Brain,55um)",Brain
17434,15253,5362,WT2_10,"10x Visium
(Brain,55um)",Brain
17435,17160,5256,WT2_10,"10x Visium
(Brain,55um)",Brain
17436,9498,3852,WT2_10,"10x Visium
(Brain,55um)",Brain
17437,11115,4226,WT2_10,"10x Visium
(Brain,55um)",Brain
17438,13717,5036,WT2_10,"10x Visium
(Brain,55um)",Brain
17439,11300,4137,WT2_10,"10x Visium
(Brain,55um)",Brain
17440,16949,5451,WT2_10,"10x Visium
(Brain,55um)",Brain
17441,16546,4593,WT2_10,"10x Visium
(Brain,55um)",Brain
17442,11456,4235,WT2_10,"10x Visium
(Brain,55um)",Brain
17443,12561,4593,WT2_10,"10x Visium
(Brain,55um)",Brain
17444,10472,3938,WT2_10,"10x Visium
(Brain,55um)",Brain
17445,25198,7049,WT2_10,"10x Visium
(Brain,55um)",Brain
17446,23930,6405,WT2_10,"10x Visium
(Brain,55um)",Brain
17447,13452,4238,WT2_10,"10x Visium
(Brain,55um)",Brain
17448,42673,7330,WT2_10,"10x Visium
(Brain,55um)",Brain
17449,10899,4094,WT2_10,"10x Visium
(Brain,55um)",Brain
17450,16068,4975,WT2_10,"10x Visium
(Brain,55um)",Brain
17451,36727,7251,WT2_10,"10x Visium
(Brain,55um)",Brain
17452,15488,5081,WT2_10,"10x Visium
(Brain,55um)",Brain
17453,9524,3554,WT2_10,"10x Visium
(Brain,55um)",Brain
17454,18637,5594,WT2_10,"10x Visium
(Brain,55um)",Brain
17455,14041,4660,WT2_10,"10x Visium
(Brain,55um)",Brain
17456,13735,4915,WT2_10,"10x Visium
(Brain,55um)",Brain
17457,14510,4862,WT2_10,"10x Visium
(Brain,55um)",Brain
17458,27431,6924,WT2_10,"10x Visium
(Brain,55um)",Brain
17459,11520,4264,WT2_10,"10x Visium
(Brain,55um)",Brain
17460,15044,5020,WT2_10,"10x Visium
(Brain,55um)",Brain
17461,10954,3911,WT2_10,"10x Visium
(Brain,55um)",Brain
17462,6911,3097,WT2_10,"10x Visium
(Brain,55um)",Brain
17463,18090,5682,WT2_10,"10x Visium
(Brain,55um)",Brain
17464,9897,3852,WT2_10,"10x Visium
(Brain,55um)",Brain
17465,16731,5041,WT2_10,"10x Visium
(Brain,55um)",Brain
17466,17856,5387,WT2_10,"10x Visium
(Brain,55um)",Brain
17467,23767,6152,WT2_10,"10x Visium
(Brain,55um)",Brain
17468,21683,6016,WT2_10,"10x Visium
(Brain,55um)",Brain
17469,15026,4726,WT2_10,"10x Visium
(Brain,55um)",Brain
17470,16336,5210,WT2_10,"10x Visium
(Brain,55um)",Brain
17471,15225,4660,WT2_10,"10x Visium
(Brain,55um)",Brain
17472,9477,3592,WT2_10,"10x Visium
(Brain,55um)",Brain
17473,14847,5081,WT2_10,"10x Visium
(Brain,55um)",Brain
17474,13767,4780,WT2_10,"10x Visium
(Brain,55um)",Brain
17475,15102,4946,WT2_10,"10x Visium
(Brain,55um)",Brain
17476,13286,4413,WT2_10,"10x Visium
(Brain,55um)",Brain
17477,14436,4902,WT2_10,"10x Visium
(Brain,55um)",Brain
17478,11767,3846,WT2_10,"10x Visium
(Brain,55um)",Brain
17479,7699,3013,WT2_10,"10x Visium
(Brain,55um)",Brain
17480,16126,5297,WT2_10,"10x Visium
(Brain,55um)",Brain
17481,8954,3411,WT2_10,"10x Visium
(Brain,55um)",Brain
17482,11874,4374,WT2_10,"10x Visium
(Brain,55um)",Brain
17483,10487,4039,WT2_10,"10x Visium
(Brain,55um)",Brain
17484,14417,4830,WT2_10,"10x Visium
(Brain,55um)",Brain
17485,13054,4467,WT2_10,"10x Visium
(Brain,55um)",Brain
17486,7746,3222,WT2_10,"10x Visium
(Brain,55um)",Brain
17487,13045,4370,WT2_10,"10x Visium
(Brain,55um)",Brain
17488,4221,2059,WT2_10,"10x Visium
(Brain,55um)",Brain
17489,11304,3827,WT2_10,"10x Visium
(Brain,55um)",Brain
17490,17302,5226,WT2_10,"10x Visium
(Brain,55um)",Brain
17491,17342,5457,WT2_10,"10x Visium
(Brain,55um)",Brain
17492,13543,4451,WT2_10,"10x Visium
(Brain,55um)",Brain
17493,12991,4788,WT2_10,"10x Visium
(Brain,55um)",Brain
17494,11017,4202,WT2_10,"10x Visium
(Brain,55um)",Brain
17495,29878,7125,WT2_10,"10x Visium
(Brain,55um)",Brain
17496,12068,4370,WT2_10,"10x Visium
(Brain,55um)",Brain
17497,11619,4029,WT2_10,"10x Visium
(Brain,55um)",Brain
17498,14805,4998,WT2_10,"10x Visium
(Brain,55um)",Brain
17499,13277,4582,WT2_10,"10x Visium
(Brain,55um)",Brain
17500,11856,4168,WT2_10,"10x Visium
(Brain,55um)",Brain
17501,12367,4361,WT2_10,"10x Visium
(Brain,55um)",Brain
17502,24111,6277,WT2_10,"10x Visium
(Brain,55um)",Brain
17503,9299,3366,WT2_10,"10x Visium
(Brain,55um)",Brain
17504,8546,3275,WT2_10,"10x Visium
(Brain,55um)",Brain
17505,22575,6157,WT2_10,"10x Visium
(Brain,55um)",Brain
17506,30785,7206,WT2_10,"10x Visium
(Brain,55um)",Brain
17507,8571,3313,WT2_10,"10x Visium
(Brain,55um)",Brain
17508,14617,4730,WT2_10,"10x Visium
(Brain,55um)",Brain
17509,6532,2647,WT2_10,"10x Visium
(Brain,55um)",Brain
17510,16448,4987,WT2_10,"10x Visium
(Brain,55um)",Brain
17511,13204,4447,WT2_10,"10x Visium
(Brain,55um)",Brain
17512,11964,4456,WT2_10,"10x Visium
(Brain,55um)",Brain
17513,22178,6746,WT2_10,"10x Visium
(Brain,55um)",Brain
17514,5891,2444,WT2_10,"10x Visium
(Brain,55um)",Brain
17515,10736,3994,WT2_10,"10x Visium
(Brain,55um)",Brain
17516,14664,4941,WT2_10,"10x Visium
(Brain,55um)",Brain
17517,12343,4166,WT2_10,"10x Visium
(Brain,55um)",Brain
17518,11683,4258,WT2_10,"10x Visium
(Brain,55um)",Brain
17519,13931,4594,WT2_10,"10x Visium
(Brain,55um)",Brain
17520,17530,5281,WT2_10,"10x Visium
(Brain,55um)",Brain
17521,18650,5689,WT2_10,"10x Visium
(Brain,55um)",Brain
17522,12038,4219,WT2_10,"10x Visium
(Brain,55um)",Brain
17523,11469,4153,WT2_10,"10x Visium
(Brain,55um)",Brain
17524,11136,4085,WT2_10,"10x Visium
(Brain,55um)",Brain
17525,12324,4379,WT2_10,"10x Visium
(Brain,55um)",Brain
17526,16365,5201,WT2_10,"10x Visium
(Brain,55um)",Brain
17527,10037,3797,WT2_10,"10x Visium
(Brain,55um)",Brain
17528,11246,4144,WT2_10,"10x Visium
(Brain,55um)",Brain
17529,12002,4494,WT2_10,"10x Visium
(Brain,55um)",Brain
17530,14266,4937,WT2_10,"10x Visium
(Brain,55um)",Brain
17531,30075,7307,WT2_10,"10x Visium
(Brain,55um)",Brain
17532,11167,4076,WT2_10,"10x Visium
(Brain,55um)",Brain
17533,11615,3992,WT2_10,"10x Visium
(Brain,55um)",Brain
17534,16446,5220,WT2_10,"10x Visium
(Brain,55um)",Brain
17535,16706,5304,WT2_10,"10x Visium
(Brain,55um)",Brain
17536,18772,5788,WT2_10,"10x Visium
(Brain,55um)",Brain
17537,7705,3058,WT2_10,"10x Visium
(Brain,55um)",Brain
17538,17401,5381,WT2_10,"10x Visium
(Brain,55um)",Brain
17539,5191,2210,WT2_10,"10x Visium
(Brain,55um)",Brain
17540,6483,2820,WT2_10,"10x Visium
(Brain,55um)",Brain
17541,6474,2713,WT2_10,"10x Visium
(Brain,55um)",Brain
17542,11455,3785,WT2_10,"10x Visium
(Brain,55um)",Brain
17543,9198,3518,WT2_10,"10x Visium
(Brain,55um)",Brain
17544,12337,4209,WT2_10,"10x Visium
(Brain,55um)",Brain
17545,17032,5197,WT2_10,"10x Visium
(Brain,55um)",Brain
17546,6890,2892,WT2_10,"10x Visium
(Brain,55um)",Brain
17547,6995,2944,WT2_10,"10x Visium
(Brain,55um)",Brain
17548,6285,2765,WT2_10,"10x Visium
(Brain,55um)",Brain
17549,11208,4192,WT2_10,"10x Visium
(Brain,55um)",Brain
17550,16861,5395,WT2_10,"10x Visium
(Brain,55um)",Brain
17551,11948,4385,WT2_10,"10x Visium
(Brain,55um)",Brain
17552,10870,4145,WT2_10,"10x Visium
(Brain,55um)",Brain
17553,9952,3772,WT2_10,"10x Visium
(Brain,55um)",Brain
17554,17030,5319,WT2_10,"10x Visium
(Brain,55um)",Brain
17555,2237,1256,WT2_10,"10x Visium
(Brain,55um)",Brain
17556,12885,4411,WT2_10,"10x Visium
(Brain,55um)",Brain
17557,7623,3102,WT2_10,"10x Visium
(Brain,55um)",Brain
17558,12606,4531,WT2_10,"10x Visium
(Brain,55um)",Brain
17559,13605,4469,WT2_10,"10x Visium
(Brain,55um)",Brain
17560,14267,5033,WT2_10,"10x Visium
(Brain,55um)",Brain
17561,20273,6033,WT2_10,"10x Visium
(Brain,55um)",Brain
17562,18640,5430,WT2_10,"10x Visium
(Brain,55um)",Brain
17563,15255,4467,WT2_10,"10x Visium
(Brain,55um)",Brain
17564,4341,2246,WT2_10,"10x Visium
(Brain,55um)",Brain
17565,7795,3190,WT2_10,"10x Visium
(Brain,55um)",Brain
17566,21581,6094,WT2_10,"10x Visium
(Brain,55um)",Brain
17567,10928,3933,WT2_10,"10x Visium
(Brain,55um)",Brain
17568,5567,2376,WT2_10,"10x Visium
(Brain,55um)",Brain
17569,11084,4303,WT2_10,"10x Visium
(Brain,55um)",Brain
17570,10448,3887,WT2_10,"10x Visium
(Brain,55um)",Brain
17571,7519,2911,WT2_10,"10x Visium
(Brain,55um)",Brain
17572,15195,5205,WT2_10,"10x Visium
(Brain,55um)",Brain
17573,6679,2750,WT2_10,"10x Visium
(Brain,55um)",Brain
17574,23063,6391,WT2_10,"10x Visium
(Brain,55um)",Brain
17575,22018,6670,WT2_10,"10x Visium
(Brain,55um)",Brain
17576,10068,3902,WT2_10,"10x Visium
(Brain,55um)",Brain
17577,7336,2786,WT2_10,"10x Visium
(Brain,55um)",Brain
17578,9133,3484,WT2_10,"10x Visium
(Brain,55um)",Brain
17579,6020,2394,WT2_10,"10x Visium
(Brain,55um)",Brain
17580,17415,5589,WT2_10,"10x Visium
(Brain,55um)",Brain
17581,14053,4882,WT2_10,"10x Visium
(Brain,55um)",Brain
17582,15086,5013,WT2_10,"10x Visium
(Brain,55um)",Brain
17583,24637,6917,WT2_10,"10x Visium
(Brain,55um)",Brain
17584,11032,4119,WT2_10,"10x Visium
(Brain,55um)",Brain
17585,21021,5953,WT2_10,"10x Visium
(Brain,55um)",Brain
17586,9060,3336,WT2_10,"10x Visium
(Brain,55um)",Brain
17587,11014,3923,WT2_10,"10x Visium
(Brain,55um)",Brain
17588,12173,4534,WT2_10,"10x Visium
(Brain,55um)",Brain
17589,12212,4069,WT2_10,"10x Visium
(Brain,55um)",Brain
17590,11677,4155,WT2_10,"10x Visium
(Brain,55um)",Brain
17591,9854,3722,WT2_10,"10x Visium
(Brain,55um)",Brain
17592,11156,4060,WT2_10,"10x Visium
(Brain,55um)",Brain
17593,10525,3771,WT2_10,"10x Visium
(Brain,55um)",Brain
17594,16939,5545,WT2_10,"10x Visium
(Brain,55um)",Brain
17595,15349,5105,WT2_10,"10x Visium
(Brain,55um)",Brain
17596,16539,5353,WT2_10,"10x Visium
(Brain,55um)",Brain
17597,11655,4386,WT2_10,"10x Visium
(Brain,55um)",Brain
17598,17548,5325,WT2_10,"10x Visium
(Brain,55um)",Brain
17599,6436,2604,WT2_10,"10x Visium
(Brain,55um)",Brain
17600,17771,5241,WT2_10,"10x Visium
(Brain,55um)",Brain
17601,10047,3959,WT2_10,"10x Visium
(Brain,55um)",Brain
17602,13354,4541,WT2_10,"10x Visium
(Brain,55um)",Brain
17603,11328,4075,WT2_10,"10x Visium
(Brain,55um)",Brain
17604,12664,4396,WT2_10,"10x Visium
(Brain,55um)",Brain
17605,10447,4027,WT2_10,"10x Visium
(Brain,55um)",Brain
17606,15340,4962,WT2_10,"10x Visium
(Brain,55um)",Brain
17607,8147,3136,WT2_10,"10x Visium
(Brain,55um)",Brain
17608,8638,3446,WT2_10,"10x Visium
(Brain,55um)",Brain
17609,15188,4953,WT2_10,"10x Visium
(Brain,55um)",Brain
17610,13135,4537,WT2_10,"10x Visium
(Brain,55um)",Brain
17611,12584,4384,WT2_10,"10x Visium
(Brain,55um)",Brain
17612,11163,4139,WT2_10,"10x Visium
(Brain,55um)",Brain
17613,14051,4789,WT2_10,"10x Visium
(Brain,55um)",Brain
17614,4319,2009,WT2_10,"10x Visium
(Brain,55um)",Brain
17615,20433,5999,WT2_10,"10x Visium
(Brain,55um)",Brain
17616,10377,3815,WT2_10,"10x Visium
(Brain,55um)",Brain
17617,12316,4535,WT2_10,"10x Visium
(Brain,55um)",Brain
17618,19426,6300,WT2_10,"10x Visium
(Brain,55um)",Brain
17619,11004,4181,WT2_10,"10x Visium
(Brain,55um)",Brain
17620,12662,4452,WT2_10,"10x Visium
(Brain,55um)",Brain
17621,19478,6011,WT2_10,"10x Visium
(Brain,55um)",Brain
17622,13336,4311,WT2_10,"10x Visium
(Brain,55um)",Brain
17623,4384,2014,WT2_10,"10x Visium
(Brain,55um)",Brain
17624,7987,3028,WT2_10,"10x Visium
(Brain,55um)",Brain
17625,14406,4466,WT2_10,"10x Visium
(Brain,55um)",Brain
17626,18383,5687,WT2_10,"10x Visium
(Brain,55um)",Brain
17627,15510,5079,WT2_10,"10x Visium
(Brain,55um)",Brain
17628,9208,3482,WT2_10,"10x Visium
(Brain,55um)",Brain
17629,31028,7406,WT2_10,"10x Visium
(Brain,55um)",Brain
17630,9740,3838,WT2_10,"10x Visium
(Brain,55um)",Brain
17631,11233,4350,WT2_10,"10x Visium
(Brain,55um)",Brain
17632,8628,3434,WT2_10,"10x Visium
(Brain,55um)",Brain
17633,11581,4344,WT2_10,"10x Visium
(Brain,55um)",Brain
17634,15324,4324,WT2_10,"10x Visium
(Brain,55um)",Brain
17635,25084,6655,WT2_10,"10x Visium
(Brain,55um)",Brain
17636,14090,4894,WT2_10,"10x Visium
(Brain,55um)",Brain
17637,11992,4267,WT2_10,"10x Visium
(Brain,55um)",Brain
17638,12634,4287,WT2_10,"10x Visium
(Brain,55um)",Brain
17639,10520,3721,WT2_10,"10x Visium
(Brain,55um)",Brain
17640,15614,4945,WT2_10,"10x Visium
(Brain,55um)",Brain
17641,8584,3640,WT2_10,"10x Visium
(Brain,55um)",Brain
17642,7528,2993,WT2_10,"10x Visium
(Brain,55um)",Brain
17643,9159,3333,WT2_10,"10x Visium
(Brain,55um)",Brain
17644,8026,3148,WT2_10,"10x Visium
(Brain,55um)",Brain
17645,12260,4391,WT2_10,"10x Visium
(Brain,55um)",Brain
17646,12161,4121,WT2_10,"10x Visium
(Brain,55um)",Brain
17647,17515,5421,WT2_10,"10x Visium
(Brain,55um)",Brain
17648,12727,4549,WT2_10,"10x Visium
(Brain,55um)",Brain
17649,9476,3509,WT2_10,"10x Visium
(Brain,55um)",Brain
17650,14648,4901,WT2_10,"10x Visium
(Brain,55um)",Brain
17651,11923,4362,WT2_10,"10x Visium
(Brain,55um)",Brain
17652,3929,1955,WT2_10,"10x Visium
(Brain,55um)",Brain
17653,8535,3495,WT2_10,"10x Visium
(Brain,55um)",Brain
17654,10776,4067,WT2_10,"10x Visium
(Brain,55um)",Brain
17655,10195,3816,WT2_10,"10x Visium
(Brain,55um)",Brain
17656,10571,4091,WT2_10,"10x Visium
(Brain,55um)",Brain
17657,8168,3443,WT2_10,"10x Visium
(Brain,55um)",Brain
17658,8434,3361,WT2_10,"10x Visium
(Brain,55um)",Brain
17659,12275,4473,WT2_10,"10x Visium
(Brain,55um)",Brain
17660,19254,6041,WT2_10,"10x Visium
(Brain,55um)",Brain
17661,12077,4266,WT2_10,"10x Visium
(Brain,55um)",Brain
17662,8625,3433,WT2_10,"10x Visium
(Brain,55um)",Brain
17663,13702,5069,WT2_10,"10x Visium
(Brain,55um)",Brain
17664,13255,4538,WT2_10,"10x Visium
(Brain,55um)",Brain
17665,15319,5031,WT2_10,"10x Visium
(Brain,55um)",Brain
17666,25009,6535,WT1_10,"10x Visium
(Brain,55um)",Brain
17667,24459,6336,WT1_10,"10x Visium
(Brain,55um)",Brain
17668,20228,5886,WT1_10,"10x Visium
(Brain,55um)",Brain
17669,22484,6159,WT1_10,"10x Visium
(Brain,55um)",Brain
17670,19887,6058,WT1_10,"10x Visium
(Brain,55um)",Brain
17671,14275,4841,WT1_10,"10x Visium
(Brain,55um)",Brain
17672,17142,5405,WT1_10,"10x Visium
(Brain,55um)",Brain
17673,18685,5498,WT1_10,"10x Visium
(Brain,55um)",Brain
17674,30545,7298,WT1_10,"10x Visium
(Brain,55um)",Brain
17675,28392,6974,WT1_10,"10x Visium
(Brain,55um)",Brain
17676,22216,6338,WT1_10,"10x Visium
(Brain,55um)",Brain
17677,20502,6062,WT1_10,"10x Visium
(Brain,55um)",Brain
17678,17563,5498,WT1_10,"10x Visium
(Brain,55um)",Brain
17679,15871,5313,WT1_10,"10x Visium
(Brain,55um)",Brain
17680,18722,5847,WT1_10,"10x Visium
(Brain,55um)",Brain
17681,10148,4011,WT1_10,"10x Visium
(Brain,55um)",Brain
17682,18272,5756,WT1_10,"10x Visium
(Brain,55um)",Brain
17683,14896,5005,WT1_10,"10x Visium
(Brain,55um)",Brain
17684,14780,4950,WT1_10,"10x Visium
(Brain,55um)",Brain
17685,16835,5076,WT1_10,"10x Visium
(Brain,55um)",Brain
17686,23549,6526,WT1_10,"10x Visium
(Brain,55um)",Brain
17687,22200,6511,WT1_10,"10x Visium
(Brain,55um)",Brain
17688,32167,7362,WT1_10,"10x Visium
(Brain,55um)",Brain
17689,18433,5915,WT1_10,"10x Visium
(Brain,55um)",Brain
17690,14400,4783,WT1_10,"10x Visium
(Brain,55um)",Brain
17691,9463,3786,WT1_10,"10x Visium
(Brain,55um)",Brain
17692,15826,5216,WT1_10,"10x Visium
(Brain,55um)",Brain
17693,27597,7355,WT1_10,"10x Visium
(Brain,55um)",Brain
17694,8369,3350,WT1_10,"10x Visium
(Brain,55um)",Brain
17695,6396,2720,WT1_10,"10x Visium
(Brain,55um)",Brain
17696,9444,3760,WT1_10,"10x Visium
(Brain,55um)",Brain
17697,30597,7120,WT1_10,"10x Visium
(Brain,55um)",Brain
17698,24744,6639,WT1_10,"10x Visium
(Brain,55um)",Brain
17699,16764,5544,WT1_10,"10x Visium
(Brain,55um)",Brain
17700,13916,4764,WT1_10,"10x Visium
(Brain,55um)",Brain
17701,19471,5573,WT1_10,"10x Visium
(Brain,55um)",Brain
17702,19978,5691,WT1_10,"10x Visium
(Brain,55um)",Brain
17703,16774,5440,WT1_10,"10x Visium
(Brain,55um)",Brain
17704,21832,6152,WT1_10,"10x Visium
(Brain,55um)",Brain
17705,20056,5625,WT1_10,"10x Visium
(Brain,55um)",Brain
17706,17945,5449,WT1_10,"10x Visium
(Brain,55um)",Brain
17707,18038,5436,WT1_10,"10x Visium
(Brain,55um)",Brain
17708,16909,5271,WT1_10,"10x Visium
(Brain,55um)",Brain
17709,10366,3979,WT1_10,"10x Visium
(Brain,55um)",Brain
17710,13534,4466,WT1_10,"10x Visium
(Brain,55um)",Brain
17711,15368,4821,WT1_10,"10x Visium
(Brain,55um)",Brain
17712,10087,3701,WT1_10,"10x Visium
(Brain,55um)",Brain
17713,21366,6132,WT1_10,"10x Visium
(Brain,55um)",Brain
17714,15503,5339,WT1_10,"10x Visium
(Brain,55um)",Brain
17715,16936,5486,WT1_10,"10x Visium
(Brain,55um)",Brain
17716,15601,5098,WT1_10,"10x Visium
(Brain,55um)",Brain
17717,23284,6111,WT1_10,"10x Visium
(Brain,55um)",Brain
17718,19562,6019,WT1_10,"10x Visium
(Brain,55um)",Brain
17719,18399,5438,WT1_10,"10x Visium
(Brain,55um)",Brain
17720,16454,5319,WT1_10,"10x Visium
(Brain,55um)",Brain
17721,21359,6352,WT1_10,"10x Visium
(Brain,55um)",Brain
17722,17625,5642,WT1_10,"10x Visium
(Brain,55um)",Brain
17723,27220,6891,WT1_10,"10x Visium
(Brain,55um)",Brain
17724,16994,5299,WT1_10,"10x Visium
(Brain,55um)",Brain
17725,12268,4468,WT1_10,"10x Visium
(Brain,55um)",Brain
17726,9626,3739,WT1_10,"10x Visium
(Brain,55um)",Brain
17727,18570,5836,WT1_10,"10x Visium
(Brain,55um)",Brain
17728,15358,4941,WT1_10,"10x Visium
(Brain,55um)",Brain
17729,27591,7098,WT1_10,"10x Visium
(Brain,55um)",Brain
17730,16086,5266,WT1_10,"10x Visium
(Brain,55um)",Brain
17731,23176,6348,WT1_10,"10x Visium
(Brain,55um)",Brain
17732,16737,5516,WT1_10,"10x Visium
(Brain,55um)",Brain
17733,19827,5902,WT1_10,"10x Visium
(Brain,55um)",Brain
17734,15929,5103,WT1_10,"10x Visium
(Brain,55um)",Brain
17735,19144,6130,WT1_10,"10x Visium
(Brain,55um)",Brain
17736,12383,4418,WT1_10,"10x Visium
(Brain,55um)",Brain
17737,23966,6702,WT1_10,"10x Visium
(Brain,55um)",Brain
17738,19922,5880,WT1_10,"10x Visium
(Brain,55um)",Brain
17739,27121,7074,WT1_10,"10x Visium
(Brain,55um)",Brain
17740,12675,4507,WT1_10,"10x Visium
(Brain,55um)",Brain
17741,10348,3857,WT1_10,"10x Visium
(Brain,55um)",Brain
17742,19026,5899,WT1_10,"10x Visium
(Brain,55um)",Brain
17743,22691,6424,WT1_10,"10x Visium
(Brain,55um)",Brain
17744,10494,4062,WT1_10,"10x Visium
(Brain,55um)",Brain
17745,15094,4889,WT1_10,"10x Visium
(Brain,55um)",Brain
17746,24054,6330,WT1_10,"10x Visium
(Brain,55um)",Brain
17747,9032,3527,WT1_10,"10x Visium
(Brain,55um)",Brain
17748,18632,5308,WT1_10,"10x Visium
(Brain,55um)",Brain
17749,17490,5452,WT1_10,"10x Visium
(Brain,55um)",Brain
17750,12505,4496,WT1_10,"10x Visium
(Brain,55um)",Brain
17751,17814,5166,WT1_10,"10x Visium
(Brain,55um)",Brain
17752,10322,4117,WT1_10,"10x Visium
(Brain,55um)",Brain
17753,21467,6304,WT1_10,"10x Visium
(Brain,55um)",Brain
17754,11191,3942,WT1_10,"10x Visium
(Brain,55um)",Brain
17755,20260,5795,WT1_10,"10x Visium
(Brain,55um)",Brain
17756,15428,5200,WT1_10,"10x Visium
(Brain,55um)",Brain
17757,10331,3749,WT1_10,"10x Visium
(Brain,55um)",Brain
17758,17628,5340,WT1_10,"10x Visium
(Brain,55um)",Brain
17759,31061,7432,WT1_10,"10x Visium
(Brain,55um)",Brain
17760,19896,6297,WT1_10,"10x Visium
(Brain,55um)",Brain
17761,15720,5233,WT1_10,"10x Visium
(Brain,55um)",Brain
17762,22104,6340,WT1_10,"10x Visium
(Brain,55um)",Brain
17763,5195,2339,WT1_10,"10x Visium
(Brain,55um)",Brain
17764,11210,4379,WT1_10,"10x Visium
(Brain,55um)",Brain
17765,11661,4222,WT1_10,"10x Visium
(Brain,55um)",Brain
17766,19134,5925,WT1_10,"10x Visium
(Brain,55um)",Brain
17767,12669,4400,WT1_10,"10x Visium
(Brain,55um)",Brain
17768,12123,4479,WT1_10,"10x Visium
(Brain,55um)",Brain
17769,23544,6466,WT1_10,"10x Visium
(Brain,55um)",Brain
17770,21464,6297,WT1_10,"10x Visium
(Brain,55um)",Brain
17771,21949,6160,WT1_10,"10x Visium
(Brain,55um)",Brain
17772,10422,4137,WT1_10,"10x Visium
(Brain,55um)",Brain
17773,21615,6420,WT1_10,"10x Visium
(Brain,55um)",Brain
